country_code,region,year,education_expenditure_gdp,student_teacher_ratio_primary,primary_completion_rate,school_life_expectancy,gender_ratio_primary,gender_ratio_secondary,gender_ratio_tertiary,gni_per_capita,public_expenditure_per_student,total_population,life_expectancy,fertility_rate,free_education_years,inbound_mobility_rate,outbound_mobility_rate
MG,Africa,2013,2.40690064430237,27767.0,67.5378723144531,,0.992529988288879,,0.959789991378784,490.0,,24109290.0,63.161,4.527,12.0,1.745380043983459,4.458590030670166
MG,Africa,2014,2.98742127418518,110528.0,67.4706878662109,10.43931,0.997259974479675,0.980729997158051,0.939790010452271,490.0,,24764348.0,63.261,4.421,12.0,1.766870021820068,3.883330106735229
MG,Africa,2015,2.70418834686279,115640.0,67.60498046875,10.56871,0.999729990959167,0.989000022411346,0.925249993801117,460.0,,25426702.0,63.362,4.335,12.0,1.8126300573349,3.823040008544922
MG,Africa,2016,2.69792056083679,116635.6,66.0451354980469,10.41318,1.00178003311157,0.994589984416962,0.940880000591278,440.0,,26099952.0,63.431,4.285,12.0,1.768210053443909,3.759890079498291
MG,Africa,2017,2.70137405395508,120351.0,64.9911956787109,,1.00413024425507,1.01213002204895,0.951129972934723,450.0,,26788375.0,63.433,4.259,12.0,1.743370056152344,3.492919921875
MG,Africa,2018,3.04906916618347,122097.0,63.1228485107422,10.17392,1.00731003284454,1.02973997592926,0.969060003757477,470.0,,27494926.0,63.491,4.246,12.0,1.345999956130981,3.240210056304932
MG,Africa,2019,3.01338386535645,126649.0,60.7599449157715,,1.01724004745483,1.0380699634552,0.983650028705597,490.0,,28219554.0,63.504,4.221,12.0,1.913679957389832,3.135159969329834
MG,Africa,2020,3.25443387031555,129008.0,59.1633987426758,,,,0.984650015830994,450.0,,28953556.0,62.706,4.17,12.0,0.8922600150108337,3.16008996963501
MG,Africa,2021,3.19807553291321,133272.0,63.171989440918,,,,,480.0,,29691083.0,62.516,4.104,12.0,,
MG,Africa,2022,3.13901996612549,133704.0,59.328971862793,,,,1.01875996589661,500.0,,30437261.0,63.068,4.036,12.0,0.5518699884414673,2.997750043869019
MK,Europe,2013,,7060.0,97.9263305664062,12.94083,0.991590023040771,0.971849977970123,1.21297001838684,5400.0,,1922716.0,75.4,1.5,13.0,2.160439968109131,6.505879878997803
MK,Europe,2014,,7137.0,95.4361267089844,12.96149,0.991119980812073,0.969900012016296,1.20773005485535,5630.0,,1917557.0,75.4512195121951,1.5,13.0,2.836289882659912,6.312580108642578
MK,Europe,2015,,7554.0,95.6270065307617,13.32862,1.00322997570038,0.982829988002777,1.20355999469757,5550.0,,1912430.0,75.4024390243902,1.49,13.0,3.49370002746582,7.446579933166504
MK,Europe,2016,,7357.0,,,,,,5440.0,,1906313.0,75.4,1.5,13.0,,
MK,Europe,2017,,7317.0,94.154182434082,13.5852,0.998749971389771,0.973119974136353,1.2474000453949,5390.0,,1898657.0,75.9536585365854,1.43,13.0,4.721250057220459,8.912579536437988
MK,Europe,2018,,7457.0,94.1602630615234,13.50733,0.997870028018951,0.978649973869324,1.24519002437592,6050.0,,1889051.0,76.6487804878049,1.42,13.0,5.150559902191162,9.493780136108398
MK,Europe,2019,,7484.0,91.1494674682617,,1.00836002826691,0.978980004787445,1.27965998649597,6520.0,,1876262.0,76.6024390243903,1.34,13.0,5.190090179443359,9.495519638061523
MK,Europe,2020,,7435.0,90.4080200195312,,0.999520003795624,0.987219989299774,1.293869972229,6460.0,,1856124.0,74.3951219512195,1.31,13.0,5.008820056915283,10.35995960235596
MK,Europe,2021,,7525.0,91.6309280395508,,,,1.31913995742798,7050.0,,1837114.0,73.2463414634146,1.6,13.0,7.428929805755615,10.65647029876709
MK,Europe,2022,,7675.0,93.4133682250977,,,,1.30974996089935,7570.0,,1831712.0,74.4248780487805,1.6,13.0,8.390080451965332,10.1305103302002
ML,Africa,2013,3.28465008735657,50095.0,51.8661117553711,7.37299,1.08888375759125,0.782620012760162,0.420610010623932,730.0,10.30013,17459615.0,57.052,6.491,12.0,0.9666100144386292,8.081089973449707
ML,Africa,2014,3.64819002151489,51363.0,50.7712593078613,7.54131,0.887199997901917,0.741140007972717,0.422600001096725,760.0,12.23003,18020267.0,57.482,6.441,12.0,0.8749499917030334,9.33372974395752
ML,Africa,2015,3.80152010917664,52148.0,48.5098495483398,7.34784,0.897539973258972,0.792569994926453,0.424299985170364,750.0,13.43451,18593022.0,57.852,6.385,12.0,0.8562800288200378,10.56169033050537
ML,Africa,2016,3.09477996826172,60288.0,48.5724182128906,7.40398,0.882719993591309,0.743889987468719,0.423171639442444,730.0,9.34227,19191289.0,58.286,6.319,12.0,,
ML,Africa,2017,3.78976988792419,66418.0,46.9308013916016,7.46106,0.894479990005493,0.808340013027191,0.433807939291,720.0,12.3362,19813011.0,58.562,6.251,12.0,,
ML,Africa,2018,3.55817008018494,65485.0,,,0.901000022888184,0.822969973087311,0.4756800532341,780.0,,20442030.0,58.873,6.118,12.0,,
ML,Africa,2019,3.55504989624023,,,,,,0.507815957069397,800.0,,21068405.0,59.217,5.892,12.0,,
ML,Africa,2020,3.95445990562439,63784.0,,,0.907537221908569,0.876078486442566,,780.0,,21713836.0,58.858,5.85,12.0,,
ML,Africa,2021,4.36370992660522,68691.0,,,,,,800.0,,22388630.0,59.116,5.779,12.0,,
ML,Africa,2022,4.03505516052246,,,,,,,830.0,,23072640.0,60.035,5.692,12.0,,
MM,Asia,2013,1.84381175041199,,,,,,,1260.0,,50262658.0,64.617,2.264,5.0,,
MM,Asia,2014,2.01199841499329,187828.0,,,0.971369981765747,1.02049994468689,,1260.0,,50681634.0,64.994,2.252,5.0,,
MM,Asia,2015,2.2456042766571,,,,,,,1230.0,,51089056.0,65.288,2.266,5.0,,
MM,Asia,2016,2.15808844566345,241433.0,,,0.96849000453949,1.09262001514435,,1230.0,,51495696.0,65.64,2.27,5.0,,
MM,Asia,2017,2.16652989387512,233815.0,,,0.946460008621216,1.09156000614166,,1230.0,7.66681,51894938.0,65.909,2.252,5.0,,
MM,Asia,2018,1.99249005317688,217561.0,103.588432312012,10.67024,0.95550000667572,1.08691000938416,1.32123994827271,1310.0,7.81464,52272247.0,66.232,2.228,5.0,0.0492400005459785,1.148259997367859
MM,Asia,2019,1.99976003170013,,,,,,,1380.0,,52640713.0,66.457,2.206,5.0,,
MM,Asia,2020,,,,,,,,1320.0,,53016522.0,66.612,2.179,5.0,,
MM,Asia,2021,,,,,,,,1240.0,,53387102.0,65.553,2.158,5.0,,
MM,Asia,2022,,,,,,,,1290.0,,53756787.0,66.506,2.131,5.0,,
MN,Asia,2013,5.24104022979736,8895.0,,,0.971923232078552,,1.30706000328064,4310.0,13.09773,2899011.0,70.0980487804878,3.0,12.0,0.621429979801178,5.172599792480469
MN,Asia,2014,5.42825603485107,8795.0,,,0.980029046535492,,1.30950999259949,4180.0,14.10839,2963113.0,70.5831707317073,3.1,12.0,0.6449599862098694,5.482490062713623
MN,Asia,2015,4.38715648651123,8901.0,99.2064743041992,,0.981966078281403,,1.28117001056671,3770.0,13.1827,3026864.0,70.810243902439,3.0,12.0,0.6934400200843811,5.419539928436279
MN,Asia,2016,5.20043277740479,9241.0,96.7439193725586,,0.982713043689728,,1.28411996364594,3460.0,16.58952,3088856.0,70.2239024390244,3.0,12.0,0.8916199803352356,6.241909980773926
MN,Asia,2017,4.31822395324707,9564.0,93.2745208740234,,0.981526672840118,,1.30314004421234,3200.0,14.10634,3148917.0,70.5434146341463,2.8,12.0,0.9672999978065492,6.732649803161621
MN,Asia,2018,3.99742722511292,10238.0,97.2026443481445,,0.979489028453827,,1.29738998413086,3650.0,,3208189.0,70.8270731707317,2.9,12.0,1.053799986839294,7.725369930267334
MN,Asia,2019,3.65236973762512,10736.0,96.7022552490234,,0.979250073432922,1.00785005092621,1.3348400592804,3800.0,,3267673.0,71.0531707317073,3.0,12.0,1.443300008773804,8.520689964294434
MN,Asia,2020,4.66345500946045,10735.0,97.0319900512695,,0.978658974170685,1.0219646692276,1.38372397422791,3690.0,,3327204.0,71.3490243902439,2.9,12.0,,
MN,Asia,2021,3.34389615058899,11260.0,90.7440338134766,,0.977841675281525,1.01833295822144,1.37963211536407,3690.0,,3383741.0,71.6451219512195,2.8,12.0,,
MN,Asia,2022,4.18056726455688,11509.0,95.7875595092773,,,,1.39243137836456,4210.0,,3433748.0,71.9007317073171,2.7,12.0,1.038579940795898,10.68992042541504
MR,Africa,2013,2.29354000091553,16082.0,70.495491027832,8.67625,1.04841005802155,0.937510013580322,0.391299992799759,1890.0,8.51612,3734318.0,65.89,5.317,13.0,,21.39512062072754
MR,Africa,2014,2.55796432495117,17227.0,66.885986328125,,1.05532002449036,0.915300011634827,,1780.0,,3848514.0,66.207,5.261,13.0,,
MR,Africa,2015,2.82956600189209,17669.0,66.717658996582,9.02561,1.04895997047424,0.930079996585846,0.446909993886948,1680.0,9.59914,3965959.0,66.498,5.211,13.0,1.360579967498779,23.71784973144531
MR,Africa,2016,1.94405996799469,16536.0,,8.61794,1.06181001663208,0.971610009670258,0.452939987182617,1540.0,10.18348,4086657.0,66.823,5.157,13.0,2.036489963531494,24.51914024353027
MR,Africa,2017,,16964.0,64.4499816894531,8.58834,1.06634998321533,1.00393998622894,0.453090012073517,1550.0,,4210600.0,67.088,5.106,13.0,1.440299987792969,25.33826065063477
MR,Africa,2018,,19116.0,69.655891418457,9.07599,1.05808997154236,1.01653003692627,0.490000009536743,1680.0,,4337685.0,67.419,5.044,13.0,,27.46533966064453
MR,Africa,2019,1.82317996025085,16630.0,66.2812194824219,9.34855,1.06356000900269,1.05332005023956,0.556060016155243,1720.0,,4467708.0,67.64,4.984,13.0,1.451939940452576,23.9155101776123
MR,Africa,2020,1.802649974823,,,,1.07184994220734,1.06531000137329,0.567089974880219,1720.0,,4600131.0,66.794,4.912,13.0,1.448210000991821,25.03487968444824
MR,Africa,2021,1.891970038414,,,,,,,1810.0,,4734874.0,66.762,4.848,13.0,,
MR,Africa,2022,2.44024252891541,,,,,,,2010.0,,4875637.0,68.281,4.77,13.0,,
MT,Europe,2013,7.57923984527588,1701.80004882812,100.434013366699,15.2692,1.00508999824524,1.02811002731323,1.25171005725861,23270.0,28.51388,425967.0,81.7463414634146,1.36,13.0,5.058060169219971,15.13619995117188
MT,Europe,2014,7.00420999526978,1798.8310546875,99.1375122070312,15.41316,1.01408994197845,1.03680002689362,1.23983001708984,24530.0,27.11666,434558.0,82.0463414634146,1.38,13.0,5.860429763793945,9.776630401611328
MT,Europe,2015,5.02398014068604,1824.75,98.2354431152344,15.70612,1.01476001739502,1.06204998493195,1.28707003593445,25420.0,22.83451,445053.0,81.8975609756097,1.37,13.0,6.212170124053955,8.896419525146484
MT,Europe,2016,5.10765981674194,1932.69995117188,98.2576675415039,15.84723,1.02111005783081,1.04036998748779,1.28380000591278,23780.0,,455356.0,82.4536585365854,1.37,13.0,8.432740211486816,7.691170215606689
MT,Europe,2017,4.56079006195068,1993.61499023438,99.4851684570312,16.10407,1.00192999839783,0.998430013656616,1.28928005695343,26640.0,,467999.0,82.3463414634146,1.26,13.0,8.28423023223877,7.403090000152588
MT,Europe,2018,4.92361116409302,,100.409439086914,16.58428,1.00677001476288,1.00168001651764,1.29526996612549,28990.0,,484630.0,82.2487804878049,1.23,13.0,9.767889976501465,7.372369766235352
MT,Europe,2019,4.8993501663208,2102.0400390625,98.2835464477539,,1.00782001018524,1.00248003005981,1.31454002857208,29820.0,,504062.0,82.6585365853659,1.14,13.0,12.43972015380859,7.429769992828369
MT,Europe,2020,5.6448712348938,2143.65991210938,97.7966766357422,,0.996710002422333,1.01154005527496,1.32176005840302,28110.0,,515332.0,82.0975609756098,1.13,13.0,14.15485954284668,7.121880054473877
MT,Europe,2021,5.36479997634888,2102.419921875,98.4732818603516,,,,1.36485004425049,32630.0,,518536.0,82.2585365853659,1.13,13.0,16.46596908569336,6.349180221557617
MT,Europe,2022,,,95.5248794555664,,,,1.32457995414734,33310.0,,531511.0,82.4487804878049,1.08,13.0,23.80353927612305,5.961609840393066
MU,Africa,2013,3.56775999069214,5512.0,96.7915496826172,14.80133,1.01698005199432,1.02850997447968,1.18503999710083,10090.0,11.45965,1258927.0,74.0170731707317,1.44,13.0,2.868740081787109,17.41941070556641
MU,Africa,2014,4.81514978408813,5629.0,93.2743911743164,15.31831,1.02052998542786,1.01839995384216,1.18771994113922,10460.0,13.33654,1261208.0,74.1943902439024,1.43,13.0,3.821340084075928,18.30956077575684
MU,Africa,2015,4.75847005844116,5400.0,96.0859909057617,15.05727,1.01762998104095,1.04367005825043,1.23322999477386,10410.0,12.51795,1262879.0,74.3531707317073,1.36,13.0,4.024189949035645,19.72522926330566
MU,Africa,2016,4.88207006454468,5468.0,94.6057891845703,15.09777,1.01789999008179,1.04683005809784,1.21417999267578,10270.0,14.08182,1263747.0,74.3948780487805,1.4,13.0,4.547120094299316,20.18210983276367
MU,Africa,2017,4.87887001037598,5184.0,91.7583999633789,15.0566,1.01774001121521,1.07121002674103,1.28329002857208,10560.0,15.73389,1264887.0,74.5146341463415,1.44,13.0,5.371940135955811,22.19860076904297
MU,Africa,2018,4.67447996139526,5534.0,95.7337265014648,,1.02710998058319,1.05664002895355,1.28369998931885,11910.0,15.56837,1265577.0,74.4163414634146,1.41,13.0,,20.23288917541504
MU,Africa,2019,4.54195022583008,5639.0,92.6466064453125,,1.02578997612,1.02386999130249,1.2813800573349,12440.0,,1265985.0,74.2358536585366,1.4,13.0,,19.09972953796387
MU,Africa,2020,4.35243988037109,5903.0,92.6865234375,,1.02310848236084,,1.32176005840302,10220.0,,1266014.0,74.1770731707317,1.44,13.0,6.711540222167969,18.39059066772461
MU,Africa,2021,4.67151021957397,5936.0,94.1515426635742,,1.0236599445343,1.04857003688812,1.33677995204926,10280.0,,1266334.0,73.680243902439,1.41,13.0,6.71081018447876,15.88249015808105
MU,Africa,2022,4.84085988998413,,,,,,1.26436996459961,11010.0,,1262523.0,73.5146341463415,1.32,13.0,7.052120208740234,14.09259986877441
MV,Asia,2013,3.95450043678284,3411.0,89.1418533325195,,0.977323412895203,,,7050.0,16.20514,400070.0,77.847,2.174,,,
MV,Asia,2014,3.88979530334473,3292.0,94.6606369018555,,0.963336825370789,,1.55850994586945,7710.0,15.17783,413617.0,78.187,2.089,,,39.33869934082031
MV,Asia,2015,4.62230539321899,4075.0,93.3539123535156,,0.971159994602203,,,8210.0,18.69794,428154.0,78.607,2.004,12.0,,
MV,Asia,2016,4.43873596191406,4252.0,97.057243347168,,1.00404000282288,,,8740.0,16.07814,443308.0,78.913,1.903,12.0,,
MV,Asia,2017,3.8226854801178,4460.0,92.9155807495117,,1.01949000358582,,1.57921004295349,9400.0,,458287.0,79.228,1.798,12.0,,20.2512092590332
MV,Asia,2018,3.85681772232056,4582.0,91.4787826538086,,1.03627002239227,1.01284003257751,,10220.0,,473099.0,79.433,1.71,12.0,,
MV,Asia,2019,4.12356948852539,4951.0,91.7524185180664,,1.02570998668671,0.930400013923645,1.44138312339783,10750.0,,487731.0,79.707,1.64,12.0,,21.89946937561035
MV,Asia,2020,5.84760808944702,,,,0.996202707290649,,1.500692486763,7060.0,,502118.0,78.713,1.613,12.0,,
MV,Asia,2021,4.61379766464233,,,,,,1.53302216529846,9350.0,,516154.0,78.052,1.599,12.0,,
MV,Asia,2022,4.67344331741333,4671.24760168841,97.1043014526367,,,,1.52548789978027,10570.0,,524106.0,80.76,1.583,12.0,,
MW,Africa,2013,3.92116975784302,65044.0,78.0661315917969,,1.01822996139526,0.889289975166321,,590.0,7.75208,16161816.0,60.816,4.759,8.0,,
MW,Africa,2014,3.66006016731262,66732.0,76.8393478393555,,1.01877999305725,0.8992999792099,,530.0,9.25883,16621538.0,61.651,4.569,8.0,,
MW,Africa,2015,3.44449663162231,71363.0,,,1.02040994167328,0.912190020084381,,510.0,9.55053,17085587.0,62.324,4.384,8.0,,
MW,Africa,2016,3.24413061141968,65928.0,35.6434135437012,,1.02665996551514,0.888409972190857,,490.0,8.15872,17557739.0,63.163,4.216,8.0,,
MW,Africa,2017,3.57505488395691,71161.0,,,1.0315899848938,0.938220024108887,,480.0,,18039715.0,63.914,4.113,8.0,,
MW,Africa,2018,3.32295989990234,75697.0,,,1.00899004936218,0.982129991054535,,490.0,,18528081.0,64.464,4.021,8.0,,
MW,Africa,2019,,83431.0,76.2936706542969,,1.02989995479584,0.830479979515076,,540.0,,19025752.0,64.995,3.952,8.0,,
MW,Africa,2020,,83031.0,,,,,,560.0,,19533888.0,65.216,3.877,8.0,,
MW,Africa,2021,,84086.0,70.4764099121094,,,,,600.0,,20047258.0,64.782,3.791,8.0,,
MW,Africa,2022,,84798.0,73.8953704833984,,,,,610.0,,20568728.0,66.037,3.72,8.0,,
MY,Asia,2013,5.48120021820068,274348.0,100.878067016602,13.22638,1.00909292697906,1.06254994869232,1.26500833034515,10590.0,15.99801,30174265.0,75.464,2.07,11.0,,5.359439849853516
MY,Asia,2014,5.02935981750488,278496.0,100.00846862793,13.4519,1.00741422176361,1.08219003677368,1.25432157516479,10840.0,15.79552,30696137.0,75.345,2.058,11.0,8.833829879760742,5.543650150299072
MY,Asia,2015,4.70381021499634,269757.0,99.4893035888672,13.66391,1.00575304031372,1.08940005302429,1.22872710227966,10350.0,16.07894,31232798.0,75.288,2.008,11.0,8.558770179748535,4.972859859466553
MY,Asia,2016,4.34598445892334,267060.0,96.0428314208984,13.87247,1.01235175132751,1.0688099861145,1.14589750766754,9800.0,16.12796,31789685.0,75.371,1.942,11.0,9.287569999694824,4.871510028839111
MY,Asia,2017,4.18488502502441,264648.0,93.7627334594727,13.67864,1.01311087608337,1.05843997001648,1.13617527484894,9560.0,16.13708,32355644.0,75.542,1.893,11.0,8.068129539489746,5.109039783477783
MY,Asia,2018,4.13194847106934,258596.0,92.4092025756836,,1.01489770412445,1.08428001403809,1.18069016933441,10200.0,,32910967.0,75.734,1.838,11.0,,4.873270034790039
MY,Asia,2019,3.97953963279724,250694.0,93.6540908813477,,1.00900661945343,1.07804000377655,1.22260093688965,10750.0,,33440596.0,75.9,1.777,11.0,6.727129936218262,4.977049827575684
MY,Asia,2020,4.51888704299927,255394.0,100.255210876465,,1.0134334564209,1.07194995880127,1.23222756385803,10110.0,,33889558.0,76.057,1.68,11.0,7.477779865264893,4.783520221710205
MY,Asia,2021,4.26109409332275,266743.0,101.076362609863,,,1.0560075044632,1.23941969871521,10520.0,,34282399.0,73.917,1.555,11.0,8.065670013427734,4.202250003814697
MY,Asia,2022,3.49933791160583,253358.0,95.1098937988281,,,,1.24580383300781,11610.0,,34695493.0,75.444,1.55,11.0,8.970390319824219,4.282000064849854
MZ,Africa,2013,6.03576993942261,101372.0,51.5952606201172,9.94022,0.903230011463165,0.889240026473999,0.664349973201752,690.0,14.6503,25051611.0,57.189,5.43,,0.2840699851512909,1.455410003662109
MZ,Africa,2014,6.49390125274658,104051.0,51.2974395751953,9.87003,0.90938001871109,0.894890010356903,0.711430013179779,710.0,,25788475.0,57.965,5.304,,0.3696900010108948,1.355029940605164
MZ,Africa,2015,6.01083421707153,107976.0,51.8305511474609,9.87895,0.908519983291626,0.907100021839142,0.730040013790131,670.0,,26547572.0,58.711,5.245,,,1.452229976654053
MZ,Africa,2016,5.80086994171143,112730.0,,,0.920229971408844,0.938477694988251,0.788489997386932,550.0,,27337105.0,59.455,5.188,,0.3805899918079376,1.39848005771637
MZ,Africa,2017,5.48664999008179,117065.0,49.803840637207,9.97402,0.925230026245117,0.894429981708527,0.814220011234283,480.0,,28166393.0,60.148,5.128,,0.294050008058548,1.508090019226074
MZ,Africa,2018,5.38976001739502,118743.0,55.0001602172852,,0.928269982337952,0.97542804479599,0.81852000951767,470.0,,29018644.0,60.79,5.07,,0.3594599962234497,1.482869982719421
MZ,Africa,2019,6.2863941192627,121488.0,58.0135307312012,,0.93352997303009,0.973486602306366,0.852650225162506,500.0,,29884380.0,61.306,5.016,,,
MZ,Africa,2020,6.64256286621094,124777.0,61.5411491394043,,0.942839980125427,0.929619491100311,,480.0,,30783688.0,61.39,4.959,,,
MZ,Africa,2021,6.49789762496948,,,,,,,490.0,,31707800.0,60.268,4.905,,,
MZ,Africa,2022,6.16198396682739,133644.0,73.4155120849609,,,,,500.0,,32656246.0,63.011,4.84,,,
NE,Africa,2013,3.68952989578247,59653.0,49.4299507141113,,0.836939990520477,0.705749988555908,,570.0,22.37595,18519898.0,58.364,7.445,,,
NE,Africa,2014,5.10368013381958,63688.0,59.7920684814453,,0.847649991512299,0.731599986553192,,590.0,29.66632,19215909.0,58.693,7.342,,,
NE,Africa,2015,4.48669004440308,66750.0,70.8624572753906,5.91809,0.84672999382019,0.735769987106323,0.479600012302399,560.0,22.53418,19939498.0,58.85,7.215,,3.865309953689575,12.54207038879395
NE,Africa,2016,2.95843005180359,72021.0,74.753303527832,6.21518,0.853169977664948,0.753069996833801,0.56045001745224,530.0,16.47221,20685753.0,59.228,7.043,,4.485330104827881,10.8111400604248
NE,Africa,2017,2.57818007469177,76185.0,65.7938690185547,6.40677,0.864979982376099,0.747870028018951,0.49210000038147,520.0,13.30223,21435446.0,59.524,6.874,,4.319119930267334,9.23484992980957
NE,Africa,2018,3.44956994056702,68975.0,,,0.864385008811951,,0.414380013942719,580.0,,22188069.0,59.765,6.706,,5.180659770965576,8.043720245361328
NE,Africa,2019,3.52622723579407,67285.0,65.3655014038086,,0.87730997800827,,0.636170029640198,610.0,,22947757.0,60.031,6.537,,5.406949996948242,9.321889877319336
NE,Africa,2020,3.81920099258423,73533.0,53.8511238098145,,0.898125231266022,,0.481017291545868,560.0,,23717613.0,59.89,6.369,,,
