country_code,country_name,region,year,education_expenditure_gdp,student_teacher_ratio_primary,primary_completion_rate,school_life_expectancy,gender_ratio_primary,gender_ratio_secondary,gender_ratio_tertiary,gni_per_capita,public_expenditure_per_student,total_population,life_expectancy,fertility_rate
FI,FI,Europe,2015,7.03208017349243,,99.4556198120117,19.31862,0.994159996509552,1.10157001018524,1.17013001441956,47170.0,21.99535,5479531.0,81.4804878048781,1.65
FI,FI,Europe,2016,6.85153007507324,26996.0,99.4276275634766,19.31544,0.995559990406036,1.10216999053955,1.16276001930237,45540.0,21.50883,5495303.0,81.4292682926829,1.57
FI,FI,Europe,2017,6.36311006546021,26633.0,99.1299896240234,19.39712,0.994870007038116,1.10040998458862,1.15916001796722,44840.0,,5508214.0,81.6317073170732,1.49
FI,FI,Europe,2018,6.27557992935181,27152.0,99.7019500732422,19.476,0.994700014591217,1.10361003875732,1.16006004810333,48220.0,,5515525.0,81.7341463414634,1.41
FI,FI,Europe,2019,6.41695022583008,27433.0,99.4365997314453,,0.994539976119995,1.09565997123718,1.17170000076294,49950.0,,5521606.0,81.9829268292683,1.35
FI,FI,Europe,2020,6.6349401473999,28460.0,99.1813507080078,,0.997009992599487,1.10054004192352,1.19628000259399,50030.0,,5529543.0,81.9317073170732,1.37
FI,FI,Europe,2021,6.53825998306274,27793.0,99.2806777954102,,,,1.20285999774933,53200.0,,5541017.0,81.8853658536585,1.46
FI,FI,Europe,2022,,28606.0,98.3830795288086,,,,1.22125995159149,54710.0,,5556106.0,81.1878048780488,1.32
FR,FR,Europe,2013,5.4928936958313,229471.0,,15.41289,0.997290015220642,1.01165997982025,1.19668996334076,43820.0,17.71386,65997932.0,82.219512195122,1.99
FR,FR,Europe,2014,5.48920440673828,,,15.44229,0.995199978351593,1.01516997814178,1.19544005393982,43350.0,17.68894,66312067.0,82.719512195122,2.0
FR,FR,Europe,2015,5.44642734527588,,,15.4227,0.993780016899109,1.01034998893738,1.19532001018524,41130.0,17.53958,66548272.0,82.3219512195122,1.96
FR,FR,Europe,2016,5.40805816650391,,,15.52843,0.994509994983673,1.00823998451233,1.19184005260468,39100.0,17.3647,66724104.0,82.5731707317073,1.92
FR,FR,Europe,2017,5.45160007476807,,,15.6456,0.994069993495941,1.00760996341705,1.19454002380371,38300.0,,66918020.0,82.5756097560976,1.89
FR,FR,Europe,2018,5.40716981887817,,,15.79594,0.994050025939941,1.00562000274658,1.19896996021271,41130.0,,67158348.0,82.6756097560976,1.87
FR,FR,Europe,2019,5.35443019866943,,,,0.994930028915405,1.00145995616913,1.20405995845795,42470.0,,67382061.0,82.8268292682927,1.86
FR,FR,Europe,2020,5.65981006622314,,,,0.992519974708557,1.00024998188019,1.22032999992371,39200.0,,67601110.0,82.1756097560976,1.83
FR,FR,Europe,2021,5.43038988113403,,,,,,1.22686994075775,43800.0,,67842811.0,82.3243902439024,1.84
FR,FR,Europe,2022,,,,,,,1.23821997642517,45180.0,,68065015.0,82.1292682926829,1.79
DE,DE,Europe,2013,4.93538999557495,249602.84375,101.998260498047,16.73334,0.994589984416962,0.952759981155396,0.931500017642975,47220.0,17.55396,80645605.0,80.490243902439,1.42
DE,DE,Europe,2014,4.92102003097534,232750.015625,99.4884567260742,16.73534,0.996529996395111,0.953149974346161,0.946879982948303,47630.0,17.6705,80982500.0,81.090243902439,1.47
DE,DE,Europe,2015,4.85515022277832,235570.796875,102.09285736084,16.78934,0.998730003833771,0.953170001506805,0.976199984550476,45830.0,17.50845,81686611.0,80.6414634146341,1.5
DE,DE,Europe,2016,4.83923006057739,238361.109375,99.6975326538086,16.87524,1.00025999546051,0.949079990386963,1.02540004253387,44330.0,17.44257,82348669.0,80.990243902439,1.6
DE,DE,Europe,2017,4.87182998657227,240170.0,97.5730667114258,16.97719,1.00257003307343,0.939220011234283,1.04077994823456,43780.0,,82657002.0,80.9926829268293,1.57
DE,DE,Europe,2018,4.97933006286621,244874.0,98.5883712768555,16.93209,1.00722002983093,0.941559970378876,1.05297005176544,47540.0,,82905782.0,80.8926829268293,1.57
DE,DE,Europe,2019,5.11552000045776,250559.4375,99.6325531005859,,1.00838994979858,0.947109997272491,1.03829002380371,49470.0,,83092962.0,81.2926829268293,1.54
DE,DE,Europe,2020,5.59038019180298,256762.125,98.3834915161133,,1.0077600479126,0.953830003738403,1.06132996082306,48020.0,,83160871.0,81.0414634146342,1.53
DE,DE,Europe,2021,5.45488977432251,261075.71875,100.973701477051,,,,1.07568001747131,52140.0,,83196078.0,80.790243902439,1.58
DE,DE,Europe,2022,4.54389047622681,264984.125,97.7584228515625,,,,1.08142995834351,53800.0,,83797985.0,80.6080487804878,1.455
GR,GR,Europe,2013,4.49511909484863,66735.0,95.4035110473633,17.34186,0.9826899766922,0.964380025863647,0.993239998817444,22420.0,,10965211.0,81.2853658536585,1.29
GR,GR,Europe,2014,4.32135677337646,66551.0,95.2432403564453,17.8985,0.988179981708527,0.942879974842072,0.98786997795105,22000.0,,10892413.0,81.3853658536585,1.3
GR,GR,Europe,2015,3.66139006614685,66755.0,97.6107788085938,,0.991039991378784,0.929759979248047,,20170.0,20.20131,10820883.0,81.0365853658537,1.33
GR,GR,Europe,2016,4.01561069488525,69716.0,99.0063781738281,18.64053,0.99576997756958,0.936249971389771,0.972940027713776,18620.0,20.26908,10775971.0,81.3878048780488,1.38
GR,GR,Europe,2017,3.47708988189697,69214.0,98.4479598999023,19.10167,1.00029003620148,0.942969977855682,0.988829970359802,17960.0,,10754679.0,81.2878048780488,1.35
GR,GR,Europe,2018,3.59734010696411,70598.0,97.6072235107422,19.5002,1.00344002246857,0.948599994182587,1.00592994689941,19100.0,,10732882.0,81.7878048780488,1.35
GR,GR,Europe,2019,3.58612990379333,74311.0,98.3840713500977,,1.00506997108459,0.949490010738373,1.05113995075226,19690.0,,10721582.0,81.6390243902439,1.34
GR,GR,Europe,2020,4.49500036239624,75601.0,98.4192581176758,,1.00756001472473,0.954909980297089,1.07237994670868,17870.0,,10698599.0,81.2878048780488,1.39
GR,GR,Europe,2021,4.08201456069946,76829.0,96.3431167602539,,,,1.07597005367279,20000.0,,10569207.0,80.0829268292683,1.43
GR,GR,Europe,2022,,74702.0,99.3498992919922,,,,1.05964004993439,21970.0,,10436882.0,80.7878048780488,1.32
HU,HU,Europe,2013,4.18921995162964,37054.0,97.8077011108398,15.61969,0.992240011692047,1.00547003746033,1.23025000095367,13520.0,22.00597,9893082.0,75.5658536585366,1.35
HU,HU,Europe,2014,4.60187005996704,34955.0,98.7244873046875,15.42549,0.993059992790222,1.00591003894806,1.23030996322632,13560.0,14.54597,9866468.0,75.7634146341463,1.44
HU,HU,Europe,2015,4.49539995193481,36029.0,98.6460113525391,15.2196,0.996800005435944,1.00593996047974,1.20986998081207,13230.0,18.67208,9843028.0,75.5682926829269,1.45
HU,HU,Europe,2016,4.61547994613647,36632.0,96.8014221191406,15.11898,0.99753999710083,0.991609990596771,1.20395004749298,13100.0,19.06479,9814023.0,76.0634146341464,1.53
HU,HU,Europe,2017,4.64757013320923,,100.087463378906,15.20418,0.994189977645874,1.00144994258881,1.20249998569489,13180.0,,9787966.0,75.8170731707317,1.54
HU,HU,Europe,2018,4.62343978881836,,98.1050186157227,15.12946,0.992959976196289,0.995500028133392,1.19154000282288,14980.0,,9775564.0,76.0658536585366,1.55
HU,HU,Europe,2019,4.22488021850586,37681.0,93.0584487915039,,0.986580014228821,0.996649980545044,1.19693005084991,16570.0,,9771141.0,76.3195121951219,1.55
HU,HU,Europe,2020,4.1535701751709,37552.0,93.2946395874023,,0.979170024394989,0.994910001754761,1.2007600069046,16040.0,,9750149.0,75.419512195122,1.59
HU,HU,Europe,2021,4.68406009674072,37490.0,94.2952117919922,,,,1.19957995414734,17740.0,,9709891.0,74.0658536585366,1.61
HU,HU,Europe,2022,,37868.0,97.4241104125977,,,,1.2124799489975,19050.0,,9644377.0,75.8682926829268,1.56
IS,IS,Europe,2013,7.44868993759155,3001.0,99.2244491577148,19.47475,0.993340015411377,1.03961002826691,1.42796003818512,49180.0,23.30171,323764.0,82.0609756097561,1.93
IS,IS,Europe,2014,7.6414098739624,2991.0,98.6911010742188,19.58977,0.990369975566864,1.03503000736237,1.42588996887207,50210.0,24.10316,327386.0,82.8609756097561,1.93
IS,IS,Europe,2015,7.4579701423645,2999.0,99.0966796875,19.3477,0.999040007591248,1.00803005695343,1.4431699514389,52790.0,22.79978,330815.0,82.4682926829268,1.8
IS,IS,Europe,2016,7.43219995498657,,99.5270690917969,19.17451,0.999000012874603,1.00183999538422,1.46226000785828,58720.0,22.10298,335439.0,82.2048780487805,1.74
IS,IS,Europe,2017,7.58385992050171,,98.9356918334961,19.08309,0.999949991703033,0.989719986915588,1.46685004234314,62450.0,,343400.0,82.6609756097561,1.71
IS,IS,Europe,2018,7.56349992752075,3171.0,99.1150436401367,19.17563,0.997550010681152,0.989440023899078,1.46755003929138,72600.0,,352721.0,82.8609756097561,1.71
IS,IS,Europe,2019,7.60129976272583,3282.0,99.3886489868164,,1.00429999828339,0.970679998397827,1.4949699640274,75160.0,,360563.0,83.1634146341463,1.74
IS,IS,Europe,2020,8.58382987976074,3377.0,98.3919372558594,,1.00788998603821,0.962339997291565,1.49460995197296,65820.0,,366463.0,83.0634146341463,1.72
IS,IS,Europe,2021,8.21780967712402,3446.0,98.5327072143555,,,,1.50685000419617,67030.0,,372520.0,83.1658536585366,1.82
IS,IS,Europe,2022,7.13966512680054,3526.0,98.9451065063477,,,,1.50616002082825,73720.0,,382003.0,82.119512195122,1.589
IE,IE,Europe,2013,5.34578990936279,,97.8153762817383,,0.996349990367889,,1.04694998264313,43430.0,16.66697,4623816.0,80.9487804878049,1.93
IE,IE,Europe,2014,4.86511993408203,,99.8377304077148,18.18282,0.995729982852936,1.0263500213623,1.05304002761841,46480.0,15.34303,4657740.0,81.3487804878049,1.89
IE,IE,Europe,2015,3.74868988990784,,98.7077789306641,18.70903,0.995999991893768,1.02812004089355,1.08115005493164,50220.0,11.83086,4701957.0,81.4536585365854,1.85
IE,IE,Europe,2016,3.74674010276794,,99.6918792724609,18.79326,0.994260013103485,1.02681005001068,1.09621000289917,51810.0,11.84396,4755335.0,81.6536585365854,1.81
IE,IE,Europe,2017,3.49044990539551,,98.2880630493164,18.70529,0.996930003166199,0.984260022640228,1.10067999362946,53660.0,,4807388.0,82.1560975609756,1.77
IE,IE,Europe,2018,3.37838006019592,,97.3283386230469,19.75616,0.994930028915405,1.14051997661591,1.11401998996735,59520.0,,4867316.0,82.2048780487805,1.75
IE,IE,Europe,2019,3.2961699962616,,100.632316589355,,0.999010026454926,1.09520995616913,1.13365995883942,63590.0,,4934340.0,82.7024390243903,1.71
IE,IE,Europe,2020,3.25081992149353,,98.976432800293,,0.996510028839111,1.10255002975464,1.14827001094818,66310.0,,4985382.0,82.4560975609756,1.63
IE,IE,Europe,2021,3.00598001480103,39152.0,98.3457870483398,,,,1.16521000862122,76130.0,,5033164.0,82.2536585365854,1.78
IE,IE,Europe,2022,,40865.0,96.4699478149414,,,,1.1832400560379,78890.0,,5165700.0,82.509756097561,1.54
IT,IT,Europe,2013,4.14367008209229,237735.0,99.5663299560547,16.18659,0.995169997215271,0.992879986763,1.28454005718231,35550.0,21.38818,60233948.0,82.690243902439,1.39
IT,IT,Europe,2014,4.06127977371216,237214.0,99.3185272216797,16.10825,0.99506002664566,0.994350016117096,1.27798998355865,34920.0,21.20796,60789140.0,83.090243902439,1.38
IT,IT,Europe,2015,4.07362985610962,237483.0,98.9501266479492,16.03337,0.995710015296936,0.99712997674942,1.26723003387451,33030.0,21.73441,60730582.0,82.5439024390244,1.36
IT,IT,Europe,2016,3.81578993797302,254572.0,98.4906234741211,15.97876,1.00004005432129,1.00449001789093,1.26112997531891,31960.0,19.52238,60627498.0,83.2439024390244,1.36
IT,IT,Europe,2017,4.04493999481201,252806.0,99.5705108642578,16.0889,0.969990015029907,0.992980003356934,1.26060998439789,31370.0,,60536709.0,82.9463414634147,1.34
IT,IT,Europe,2018,4.25614023208618,252933.0,98.8338165283203,16.17504,0.96739000082016,0.986259996891022,1.26952004432678,33850.0,,60421760.0,83.3463414634146,1.31
IT,IT,Europe,2019,4.09527015686035,251885.0,98.369140625,,0.981119990348816,0.984809994697571,1.2747700214386,34890.0,,59729081.0,83.4975609756098,1.27
IT,IT,Europe,2020,4.44135999679565,251650.0,98.7205963134766,,0.999210000038147,0.985260009765625,1.28111004829407,32430.0,,59438851.0,82.1951219512195,1.24
IT,IT,Europe,2021,4.21828985214233,248937.0,97.7147903442383,,,,1.28182005882263,36410.0,,59133173.0,82.6463414634146,1.25
IT,IT,Europe,2022,,250409.0,97.1534576416016,,,,1.28881001472473,38330.0,,59013667.0,82.7,1.24
LV,LV,Europe,2013,6.99697017669678,10221.0,99.4163284301758,15.82871,0.993629992008209,0.969290018081665,1.34127998352051,14860.0,36.91353,2012647.0,73.9829268292683,1.52
LV,LV,Europe,2014,5.28122997283936,10338.0,100.357841491699,15.817,0.998510003089905,0.974560022354126,1.29967999458313,15350.0,27.32363,1993782.0,74.1243902439024,1.65
LV,LV,Europe,2015,5.28251981735229,10537.0,100.010948181152,15.8314,1.00073003768921,0.979659974575043,1.35910999774933,15090.0,26.76693,1977527.0,74.4804878048781,1.7
LV,LV,Europe,2016,4.65749979019165,10619.0,98.0600967407227,15.98269,1.00077998638153,0.98496001958847,1.34677004814148,14810.0,24.50426,1959537.0,74.580487804878,1.74
LV,LV,Europe,2017,4.36671018600464,10532.0,99.3118133544922,16.16769,1.00192999839783,0.990149974822998,1.31445002555847,14900.0,,1942248.0,74.6292682926829,1.69
LV,LV,Europe,2018,4.24356985092163,10622.0,98.3991394042969,16.23089,1.00484001636505,0.989839971065521,1.32555997371674,16590.0,,1927174.0,74.7829268292683,1.6
LV,LV,Europe,2019,4.43584012985229,10563.0,98.3075332641602,,1.00041997432709,0.999430000782013,1.28015995025635,17580.0,,1913822.0,75.3878048780488,1.61
LV,LV,Europe,2020,4.85059022903442,10457.0,98.3287582397461,,1.00128996372223,1.00449001789093,1.26305997371674,17860.0,,1900449.0,75.1853658536585,1.55
LV,LV,Europe,2021,4.61546993255615,10240.0,98.0715408325195,,,,1.27304995059967,19950.0,,1884490.0,72.9804878048781,1.57
LV,LV,Europe,2022,,9923.0,98.4483032226562,,,,1.30770003795624,22260.0,,1879383.0,74.2780487804878,1.47
LI,LI,Europe,2013,,261.0,,,,,,,,36984.0,82.2609756097561,1.45
LI,LI,Europe,2014,,247.10823059082,92.2480621337891,14.63511,0.992200016975403,0.807780027389526,0.475100010633469,,,37248.0,82.0731707317073,1.59
LI,LI,Europe,2015,,252.0,105.747131347656,14.71424,0.984139978885651,0.778129994869232,0.488099992275238,,,37494.0,82.6560975609756,1.4
LI,LI,Europe,2016,,260.0,100.251892089844,14.72093,0.961830019950867,0.782270014286041,0.546019971370697,,,37716.0,82.2585365853659,1.61
LI,LI,Europe,2017,,257.0,90.4392776489258,14.90233,0.967249989509583,0.813839972019196,0.626909971237183,,,37962.0,83.7463414634147,1.44
LI,LI,Europe,2018,,257.0,107.32984161377,14.62087,1.00840997695923,0.831250011920929,0.56496000289917,,,38246.0,83.0414634146342,1.58
LI,LI,Europe,2019,,263.0,94.459098815918,,1.00021004676819,0.859109997749329,0.566550016403198,,,38563.0,84.1609756097561,1.48
LI,LI,Europe,2020,,279.0,104.37158203125,,0.973429977893829,0.849269986152649,0.591019988059998,,,38901.0,81.6585365853659,1.46
LI,LI,Europe,2021,,283.0,88.9411773681641,,,,0.651700019836426,,,39182.0,84.4024390243902,1.53
LI,LI,Europe,2022,,,,,,,,,,39493.0,84.1219512195122,1.47
LT,LT,Europe,2013,4.60233020782471,8642.0,101.388000488281,16.60784,0.998269975185394,0.955420017242432,1.32524001598358,15390.0,19.15043,2957689.0,73.9146341463415,1.59
LT,LT,Europe,2014,4.48657989501953,8441.0,101.040542602539,16.46251,0.997309982776642,0.958779990673065,1.30691003799438,16120.0,18.47169,2932367.0,74.5170731707317,1.57
LT,LT,Europe,2015,4.2271900177002,8401.0,98.6750793457031,16.44508,0.997250020503998,0.959429979324341,1.28764998912811,15200.0,18.59952,2904910.0,74.3219512195122,1.63
LT,LT,Europe,2016,4.004310131073,8330.0,100.636123657227,16.49953,0.997330009937286,0.956700026988983,1.26415002346039,14950.0,19.49595,2868231.0,74.6707317073171,1.63
LT,LT,Europe,2017,3.81220006942749,8425.0,101.582061767578,16.63731,0.999729990959167,0.958459973335266,1.24649000167847,15330.0,,2828403.0,75.4804878048781,1.57
LT,LT,Europe,2018,3.89289999008179,8501.0,104.108901977539,16.56925,1.00031995773315,0.963779985904694,1.24563002586365,17470.0,,2801543.0,75.6804878048781,1.53
LT,LT,Europe,2019,3.9640998840332,8507.0,110.234832763672,,0.995869994163513,0.967140018939972,1.26421999931335,19130.0,,2794137.0,76.2829268292683,1.43
LT,LT,Europe,2020,4.50859022140503,8547.0,108.115692138672,,1.00065994262695,0.974629998207092,1.27708005905151,19710.0,,2794885.0,75.0292682926829,1.36
LT,LT,Europe,2021,4.25490999221802,8439.0,100.338752746582,,,,1.30253005027771,21910.0,,2800839.0,74.0365853658537,1.36
LT,LT,Europe,2022,,8555.0,100.605529785156,,,,1.32714998722076,23970.0,,2831639.0,75.6439024390244,1.27
LU,LU,Europe,2013,4.686607837677,4330.0,83.8762512207031,,1.00555002689362,1.02516996860504,,85160.0,19.57115,543360.0,81.8,1.55
LU,LU,Europe,2014,3.85569000244141,4338.0,81.5906524658203,,1.00258004665375,1.0222100019455,,86760.0,19.45288,556319.0,82.2292682926829,1.5
LU,LU,Europe,2015,3.76792001724243,4247.0,80.5688018798828,14.06477,0.998950004577637,1.03717994689941,1.06951999664307,73530.0,19.6895,569604.0,82.2926829268293,1.47
LU,LU,Europe,2016,4.46611595153809,4411.0,79.0113525390625,14.22752,0.996919989585876,1.03114998340607,1.07155001163483,73730.0,,582014.0,82.6853658536585,1.41
LU,LU,Europe,2017,3.48645997047424,,78.4026489257812,14.25582,0.994459986686707,1.02134001255035,1.07863998413086,75800.0,,596336.0,82.0951219512195,1.39
LU,LU,Europe,2018,3.66211009025574,4718.0,76.6966171264648,14.31532,0.975750029087067,1.01999998092651,1.11626994609833,79770.0,,607950.0,82.2951219512195,1.38
LU,LU,Europe,2019,3.73606991767883,4916.0,77.8626022338867,,0.987349987030029,0.996940016746521,1.12335002422333,79180.0,,620001.0,82.6390243902439,1.34
LU,LU,Europe,2020,3.85349988937378,5009.0,77.2754287719727,,0.986010015010834,0.99795001745224,1.15936005115509,80980.0,,630419.0,82.1439024390244,1.36
LU,LU,Europe,2021,3.71989011764526,5490.89453125,76.8128814697266,,,,1.16293001174927,87610.0,,640064.0,82.5975609756098,1.38
LU,LU,Europe,2022,4.70302200317383,5727.99951171875,77.8365173339844,,,,1.17917001247406,89200.0,,653103.0,82.9463414634147,1.31
MT,MT,Europe,2013,7.57923984527588,1701.80004882812,100.434013366699,15.2692,1.00508999824524,1.02811002731323,1.25171005725861,23270.0,28.51388,425967.0,81.7463414634146,1.36
MT,MT,Europe,2014,7.00420999526978,1798.8310546875,99.1375122070312,15.41316,1.01408994197845,1.03680002689362,1.23983001708984,24530.0,27.11666,434558.0,82.0463414634146,1.38
MT,MT,Europe,2015,5.02398014068604,1824.75,98.2354431152344,15.70612,1.01476001739502,1.06204998493195,1.28707003593445,25420.0,22.83451,445053.0,81.8975609756097,1.37
MT,MT,Europe,2016,5.10765981674194,1932.69995117188,98.2576675415039,15.84723,1.02111005783081,1.04036998748779,1.28380000591278,23780.0,,455356.0,82.4536585365854,1.37
MT,MT,Europe,2017,4.56079006195068,1993.61499023438,99.4851684570312,16.10407,1.00192999839783,0.998430013656616,1.28928005695343,26640.0,,467999.0,82.3463414634146,1.26
MT,MT,Europe,2018,4.92361116409302,,100.409439086914,16.58428,1.00677001476288,1.00168001651764,1.29526996612549,28990.0,,484630.0,82.2487804878049,1.23
MT,MT,Europe,2019,4.8993501663208,2102.0400390625,98.2835464477539,,1.00782001018524,1.00248003005981,1.31454002857208,29820.0,,504062.0,82.6585365853659,1.14
MT,MT,Europe,2020,5.6448712348938,2143.65991210938,97.7966766357422,,0.996710002422333,1.01154005527496,1.32176005840302,28110.0,,515332.0,82.0975609756098,1.13
MT,MT,Europe,2021,5.36479997634888,2102.419921875,98.4732818603516,,,,1.36485004425049,32630.0,,518536.0,82.2585365853659,1.13
MT,MT,Europe,2022,,,95.5248794555664,,,,1.32457995414734,33310.0,,531511.0,82.4487804878049,1.08
MD,MD,Europe,2013,5.90975522994995,8468.0,,11.81358,,,,3620.0,,2859558.0,70.291,1.622
MD,MD,Europe,2014,6.33806991577148,8235.0,109.125480651855,11.76271,0.995949983596802,1.01401996612549,1.21075999736786,3730.0,36.5398,2857815.0,70.241,1.82
MD,MD,Europe,2015,5.80568695068359,7936.0,107.112968444824,11.63386,0.989430010318756,1.01400005817413,1.2323100566864,3290.0,34.82502,2835978.0,70.118,1.87
MD,MD,Europe,2016,5.67208003997803,7913.0,106.62077331543,11.56715,0.987630009651184,1.00547003746033,1.24274003505707,3170.0,32.54519,2803186.0,70.179,1.89
MD,MD,Europe,2017,5.71016979217529,7880.0,107.240913391113,11.61391,0.988210022449493,0.993650019168854,1.21740996837616,3300.0,32.53601,2755189.0,70.375,1.81
MD,MD,Europe,2018,5.53887987136841,7819.0,101.781578063965,11.53408,0.983439981937408,0.992990016937256,1.23276996612549,3850.0,32.53494,2707203.0,70.236,1.81
MD,MD,Europe,2019,6.22576999664307,7771.0,102.427383422852,11.42658,0.953459978103638,0.985260009765625,1.24310994148254,4490.0,,2664224.0,70.181,1.78
MD,MD,Europe,2020,6.6012601852417,7744.0,104.137680053711,,0.982169985771179,0.994340002536774,1.26979005336761,4360.0,,2635130.0,69.914,1.77
MD,MD,Europe,2021,5.82405996322632,7579.0,,,0.989189982414246,0.990400016307831,1.28447103500366,5270.0,,2595809.0,68.991,1.751
MD,MD,Europe,2022,6.11053991317749,7525.0,,,,,,5520.0,,2528654.0,71.546,1.694
MC,MC,Europe,2013,1.33440005779266,,,,,,,,3.6851,35447.0,85.056,2.313
MC,MC,Europe,2014,1.02195000648499,,,,,,,,3.48192,36128.0,85.093,2.485
MC,MC,Europe,2015,,155.0,,,,,,,,36757.0,85.323,2.503
MC,MC,Europe,2016,1.37246000766754,146.0,150.180511474609,,,,1.37630999088287,,3.31307,37276.0,85.63,2.578
MC,MC,Europe,2017,1.45792996883392,193.0,,,,,,,,37678.0,85.878,2.418
MC,MC,Europe,2018,,193.0,,,,,,,,38154.0,86.084,2.485
MC,MC,Europe,2019,1.15890002250671,170.0,,,,,,,,38109.0,86.151,2.403
MC,MC,Europe,2020,,176.0,,,,,,,,38050.0,86.089,2.38
MC,MC,Europe,2021,1.41878998279572,182.0,,,,,,,,38527.0,85.113,2.122
MC,MC,Europe,2022,1.17324995994568,171.0,,,,,,,,38931.0,85.746,2.114
ME,ME,Europe,2013,,,,,,,1.2012300491333,7330.0,,621207.0,76.490243902439,1.73
ME,ME,Europe,2014,,,,,,,1.19032001495361,7320.0,,621810.0,76.3390243902439,1.75
ME,ME,Europe,2015,,,99.9322204589844,,1.00248003005981,1.01688003540039,1.18450999259949,7260.0,,622159.0,76.6024390243903,1.7
ME,ME,Europe,2016,,,97.4612274169922,14.89724,0.985889971256256,1.0171799659729,1.19902002811432,7090.0,,622303.0,76.5414634146342,1.8
ME,ME,Europe,2017,,,97.7640609741211,15.02132,1.00006997585297,1.01328003406525,1.21518003940582,7410.0,,622373.0,76.6853658536585,1.8
ME,ME,Europe,2018,,,100.53662109375,14.99968,0.954919993877411,1.01383996009827,1.24579000473022,8450.0,,622227.0,77.8853658536585,1.8
ME,ME,Europe,2019,,,98.6865615844727,14.9452,1.00015997886658,1.01874995231628,1.24052000045776,9140.0,,622028.0,76.6829268292683,1.8
ME,ME,Europe,2020,,,101.628753662109,,0.999419987201691,1.02005004882813,1.25313997268677,7900.0,,621306.0,75.9317073170732,1.75
ME,ME,Europe,2021,,,99.2118988037109,,1.00494003295898,1.01886999607086,1.26197004318237,9370.0,,619211.0,73.8243902439024,1.75
ME,ME,Europe,2022,,,110.560340881348,,,,1.29665994644165,10480.0,,617213.0,76.1878048780488,1.8
NL,NL,Europe,2013,5.52655982971191,107656.0,,,,,,51960.0,,16804432.0,81.3048780487805,1.68
NL,NL,Europe,2014,5.458899974823,104815.46875,,,,,,51600.0,,16865008.0,81.7073170731707,1.71
NL,NL,Europe,2015,5.34815979003906,103930.1171875,,18.0801,0.999580025672913,1.01461005210876,1.11700999736786,49250.0,16.84558,16939923.0,81.509756097561,1.66
NL,NL,Europe,2016,5.47959995269775,101643.1015625,,18.04483,1.00006997585297,1.01590001583099,1.10703003406525,46430.0,16.66924,17030314.0,81.5609756097561,1.66
NL,NL,Europe,2017,5.17509984970093,100110.171875,,18.48513,0.999859988689423,1.01303005218506,1.11951994895935,46200.0,,17131296.0,81.7609756097561,1.62
NL,NL,Europe,2018,5.35764980316162,100658.0234375,,18.55993,0.99905002117157,1.01011002063751,1.11073005199432,50480.0,,17231624.0,81.8121951219512,1.59
NL,NL,Europe,2019,5.15986013412476,101033.7421875,,,1.00007998943329,1.01109004020691,,51920.0,,17344874.0,82.1121951219512,1.57
NL,NL,Europe,2020,5.42381000518799,101723.96875,,,0.998040020465851,1.01575994491577,1.12839996814728,50030.0,,17441500.0,81.3585365853659,1.54
NL,NL,Europe,2021,5.50609016418457,101614.0,,,,,1.14528000354767,58150.0,,17533044.0,81.309756097561,1.62
NL,NL,Europe,2022,5.05201101303101,101843.0,,,,,,60030.0,,17700982.0,81.6146341463415,1.49
MK,MK,Europe,2013,,7060.0,97.9263305664062,12.94083,0.991590023040771,0.971849977970123,1.21297001838684,5400.0,,1922716.0,75.4,1.5
MK,MK,Europe,2014,,7137.0,95.4361267089844,12.96149,0.991119980812073,0.969900012016296,1.20773005485535,5630.0,,1917557.0,75.4512195121951,1.5
MK,MK,Europe,2015,,7554.0,95.6270065307617,13.32862,1.00322997570038,0.982829988002777,1.20355999469757,5550.0,,1912430.0,75.4024390243902,1.49
MK,MK,Europe,2016,,7357.0,,,,,,5440.0,,1906313.0,75.4,1.5
MK,MK,Europe,2017,,7317.0,94.154182434082,13.5852,0.998749971389771,0.973119974136353,1.2474000453949,5390.0,,1898657.0,75.9536585365854,1.43
MK,MK,Europe,2018,,7457.0,94.1602630615234,13.50733,0.997870028018951,0.978649973869324,1.24519002437592,6050.0,,1889051.0,76.6487804878049,1.42
MK,MK,Europe,2019,,7484.0,91.1494674682617,,1.00836002826691,0.978980004787445,1.27965998649597,6520.0,,1876262.0,76.6024390243903,1.34
MK,MK,Europe,2020,,7435.0,90.4080200195312,,0.999520003795624,0.987219989299774,1.293869972229,6460.0,,1856124.0,74.3951219512195,1.31
MK,MK,Europe,2021,,7525.0,91.6309280395508,,,,1.31913995742798,7050.0,,1837114.0,73.2463414634146,1.6
MK,MK,Europe,2022,,7675.0,93.4133682250977,,,,1.30974996089935,7570.0,,1831712.0,74.4248780487805,1.6
NO,NO,Europe,2013,7.43906021118164,47444.0,99.803108215332,17.69016,0.999040007591248,0.96968001127243,1.33554995059967,104830.0,19.93863,5079623.0,81.7512195121951,1.78
NO,NO,Europe,2014,7.64403009414673,48123.6015625,99.7250823974609,17.68294,0.999270021915436,0.966929972171783,1.30894005298615,105070.0,19.93082,5137232.0,82.1,1.75
NO,NO,Europe,2015,7.52334976196289,48583.28125,99.557991027832,17.78389,0.99728000164032,0.975130021572113,1.31605005264282,93440.0,21.50107,5188607.0,82.3048780487805,1.72
